M_id;T_id;Price_2.2
95735;335793;41,94
95737;347947;137,73
95736;346992;80,55
95751;332139;нет
95746;354551;нет
88600;351650;нет
88602;551577;нет
88596;351657;нет
88598;350427;нет
117829;462328;нет
117832;462330;нет
117830;466739;нет
117828;462327;нет
97349;436339;нет
97350;425825;нет
117831;452175;нет
318183;565324;нет
336255;572949;202,03
336257;572950;288,43
170754;487028;229,85
170755;461665;306,31
84257;449890;нет
113515;392984;нет
84251;431680;нет
84255;437821;нет
308547;530868;нет
308548;530869;нет
163363;530870;нет
96980;426329;нет
96978;359221;нет
96979;426328;нет
28930;344782;нет
89512;348165;нет
89513;347253;нет
35676;337926;470,17
74268;354482;нет
9692;326405;362,84
75273;346887;34,89
75274;337384;69,42
108744;330420;23,44
41123;327212;нет
41125;447407;нет
12490;330768;64,76
87753;349727;нет
11164;337517;нет
5893;337450;нет
62635;327351;нет
5199;326636;11,63
87828;338062;нет
103906;554887;нет
103905;554912;нет
29338;328601;нет
11082;327356;нет
230067;470581;226,61
105636;533295;204,26
105637;413915;84,3
105639;413918;258,01
356759;570298;нет
356760;570299;нет
356761;570300;нет
84715;386610;57,06
282123;554027;99,4
84716;352796;162,91
84713;334811;38,03
282121;562200;66,45
84714;353179;108,69
126050;426086;нет
75963;413727;нет
227608;572282;нет
338488;564874;нет
166015;464064;нет
166013;513817;нет
166011;464065;нет
62452;331630;нет
3883;330475;нет
25248;349158;нет
33047;329776;нет
185926;459441;нет
185929;461699;нет
12116;327281;нет
60249;326829;нет
136576;437784;нет
136577;437785;нет
75883;378372;нет
30579;346257;нет
9765;328347;нет
172554;438749;нет
172556;439653;нет
178716;470585;144,79
232874;568377;251,95
178718;470698;нет
232875;431412;414,37
23573;330033;нет
5896;346232;нет
5895;326563;нет
5472;327177;16,16
107644;569962;нет
178583;581940;нет
136835;388452;нет
3463;327358;355,24
129289;432043;нет
90358;425945;нет
257453;571037;нет
257445;571038;нет
79718;333418;нет
79719;340311;нет
54536;348730;нет
66668;416884;нет
126562;461658;нет
133663;357787;нет
133664;360019;нет
146334;530838;нет
54744;329997;нет
110783;330729;нет
20485;361087;нет
74987;337479;нет
121029;436226;нет
61957;327434;19,52
24317;337449;нет
24315;333152;17,46
84244;356612;нет
105148;438694;нет
4501;329555;нет
4502;329933;нет
383729;571235;нет
383731;571236;нет
11150;327708;315,79
94612;573357;26,18
167866;438618;нет
119796;424938;нет
164823;447471;нет
170776;327615;200,16
190318;487133;нет
233114;551599;нет
150694;524262;нет
122193;332156;нет
76469;337907;нет
124388;450380;нет
50549;351201;177,33
121151;438139;нет
121158;573203;нет
121141;438140;нет
121146;464176;нет
121148;573204;нет
59341;330730;нет
59343;336189;нет
6279;326721;нет
8322;328910;нет
44545;330731;нет
44550;330069;71,43
78882;338659;нет
108480;437299;нет
171212;466529;278,99
72670;467220;нет
153020;439177;нет
71366;438470;нет
153023;524359;нет
71370;439064;нет
90618;347261;нет
90015;345542;нет
26609;360362;нет
123763;329620;32,82
56276;350687;нет
56275;371386;нет
7953;337224;147,79
94703;438781;56,78
88315;355749;нет
31096;394492;нет
95102;465697;нет
31095;336127;1055,84
66676;346657;нет
66678;466951;нет
75243;340889;нет
180263;470674;нет
127308;414667;нет
127307;414668;нет
75906;378604;53,72
75908;347179;53,16
56187;354671;нет
104475;393345;нет
103531;352338;нет
103530;391587;нет
49134;334853;нет
7747;326835;нет
75137;331861;141,53
174001;439432;104,47
238345;470687;нет
77788;337913;105,94
241218;486952;174,81
90790;462303;нет
72675;462304;нет
21116;462305;нет
124492;360171;нет
121196;569861;81,17
146782;431597;нет
146784;431598;нет
49131;334851;нет
49132;332999;нет
298414;568012;78,84
298416;528892;107,71
78884;329505;нет
51212;327921;нет
110740;326823;нет
60401;327294;нет
86104;351518;нет
86105;426038;нет
47430;351446;нет
126221;366999;нет
49351;336192;нет
87404;436231;нет
5974;331949;1683,47
264486;526099;нет
153508;417332;нет
93310;514102;нет
389677;447470;130,87
389675;570660;170,5
105985;331611;нет
105986;432139;нет
183156;469448;нет
138892;463289;нет
347238;568432;нет
167811;432464;122,37
44528;336386;нет
133665;358062;нет
133666;436349;нет
122633;359628;нет
74446;335942;нет
74447;335902;нет
22694;336561;нет
112295;466516;нет
51005;327684;нет
86030;348874;нет
61632;366377;нет
80934;437958;нет
91425;529021;нет
51946;364712;нет
48259;336066;нет
48260;336883;нет
118759;330071;нет
118758;463365;нет
81317;358233;нет
199237;468993;нет
327030;581970;58,26
141330;461647;нет
52698;355223;нет
155271;580972;20,81
69783;580480;нет
69783;580407;нет
69783;580334;нет
313593;564095;нет
313595;578682;нет
325814;568828;нет
13221;350210;нет
44099;346645;нет
42525;328430;нет
4504;326821;нет
165312;532713;нет
165312;331134;нет
84155;329808;нет
84154;343949;нет
66478;370230;238,89
84157;329364;нет
84158;328323;13,42
43672;336067;14,8
135618;354875;нет
35627;326751;нет
35629;329323;нет
76958;334194;нет
248229;531522;нет
52708;551579;нет
223326;551580;нет
223327;551581;167,44
19264;328460;нет
104964;532408;нет
87137;328834;нет
52713;356177;нет
102949;531332;нет
102948;531725;нет
46371;329834;нет
46373;327583;нет
99994;351155;нет
26615;327463;нет
86446;351648;нет
327558;573005;нет
240821;524269;нет
110679;349748;2500,69
109791;358103;136,71
307568;580932;нет
10098;327653;нет
77898;427726;нет
90019;351397;нет
9613;431608;нет
130551;462084;нет
50915;326249;нет
113193;437635;нет
26416;393722;нет
60930;370553;нет
119439;378652;нет
65773;333294;нет
47450;336098;нет
31442;328918;1433,92
31441;337899;нет
18545;350123;нет
4958;330385;794,27
46147;439803;нет
60926;330014;нет
60927;437553;нет
51503;332541;нет
119480;330070;нет
47454;351610;нет
59974;331355;нет
113074;328456;нет
122785;327481;нет
101733;351517;нет
101737;354110;нет
12971;327503;нет
43801;329607;нет
307012;526180;91,23
18392;330845;нет
817;350065;нет
148819;570843;нет
70205;335370;нет
92847;337962;нет
85875;343665;нет
110073;357263;нет
135980;449570;нет
61959;335372;нет
59764;345685;нет
59765;346532;нет
59766;349296;нет
75654;331797;нет
31187;335369;нет
109773;532209;нет
109774;531797;нет
13460;328111;нет
72100;327829;19,07
4961;337053;нет
331715;581965;191,49
331714;581966;нет
190986;462269;нет
190982;462268;нет
190981;530871;24,62
190984;462267;нет
190983;463562;30,48
74192;332538;нет
326741;557571;56,3
88618;346426;нет
5488;327044;нет
26710;327489;нет
26709;326556;нет
25764;327490;нет
51949;438457;нет
51950;438145;нет
51948;438456;нет
51954;439170;нет
51953;438458;нет
51959;438459;нет
51957;438460;нет
51958;438461;нет
136594;440059;53,06
136595;440060;102,05
136596;440061;192,82
136588;440053;18,76
136589;440054;35,46
136590;440055;65,32
136591;440056;32,68
136592;440057;нет
136593;440058;116,05
171583;431603;нет
171584;431411;нет
13507;327280;нет
5976;327269;нет
158156;427729;нет
68180;532812;нет
68901;343891;нет
5338;347344;нет
82038;355895;нет
82037;437278;нет
111946;357879;нет
111947;357880;нет
48456;330443;нет
48455;329266;нет
48457;354115;нет
49143;348873;нет
68871;332011;нет
49139;438385;нет
56637;531720;нет
31026;328194;нет
24301;437709;нет
130412;358694;нет
130413;358695;45,94
130414;358696;нет
23413;332052;нет
56306;328716;нет
41635;328343;нет
41636;327630;нет
84160;344684;36,82
32513;329532;нет
66415;351738;нет
292990;528838;85,52
292991;528839;139,49
106171;462241;нет
136117;462314;нет
174579;558207;нет
138312;462115;нет
138311;466840;нет
138310;466839;нет
108295;357110;нет
63429;437280;нет
143746;466558;нет
110943;466559;нет
113153;439273;нет
113154;438849;нет
113152;439272;нет
106223;526359;нет
138401;449572;нет
74193;336881;нет
74194;336882;137,94
106176;532719;нет
106175;531180;нет
44516;376478;нет
93256;355085;нет
57025;333602;нет
49188;377110;нет
240655;352303;нет
188413;462892;нет
31884;331627;нет
143881;487113;нет
32284;345369;нет
74195;328525;нет
59354;465401;нет
62884;359976;нет
26734;347168;нет
4968;352280;60,23
95864;449916;нет
95867;449917;нет
95868;449918;нет
4310;349302;нет
4309;328594;нет
90635;348808;нет
90638;355599;нет
6549;349668;нет
5261;336793;нет
6772;330819;65,57
26603;345602;нет
87405;345581;нет
38182;367146;нет
50551;335819;45,2
169099;439990;нет
108996;407730;12,33
92272;469500;нет
92271;348408;нет
98294;353606;нет
85742;432013;29,76
85740;433980;15,9
6049;326993;нет
30582;328146;нет
32256;326664;нет
4943;326468;нет
5979;328667;12,08
129434;427812;нет
129432;427813;нет
83328;468820;нет
55165;427811;нет
83329;468821;нет
55164;427810;нет
52755;334887;нет
39204;337391;нет
39206;330219;нет
39208;329939;нет
84770;467200;нет
171230;465852;нет
35194;379946;нет
19856;337897;нет
31021;329437;нет
31020;330218;нет
62469;330314;нет
62709;459527;нет
62708;459526;нет
62468;331232;нет
44847;329684;25,5
44848;351510;29,58
193457;496352;нет
51113;331846;нет
74198;327384;нет
74199;335374;53,11
63138;326489;нет
87755;346391;нет
183195;475825;нет
200600;528848;нет
200601;528849;273,64
38392;333683;нет
38393;335064;нет
38461;329389;нет
40736;327458;30,21
3905;335776;нет
114558;354355;нет
3906;334888;нет
3904;346175;нет
85885;346627;нет
13660;326660;17,02
65776;379092;8,94
99985;408632;302,71
99984;408626;509,01
99987;425964;нет
99986;408634;254,63
125208;424934;нет
188121;496348;нет
12916;327916;13,1
49958;339691;нет
97007;379796;нет
360627;568242;12,44
123957;425786;25,88
125213;412662;нет
5650;359285;нет
18540;337266;нет
188787;496755;623,82
90616;467221;нет
117834;466841;нет
117835;466842;нет
117833;438715;нет
117839;438717;нет
54537;351200;нет
54538;379102;нет
112521;462917;33,75
98053;358902;нет
98054;358903;нет
75657;346806;нет
75804;345750;нет
308635;561140;76,24
98855;358756;нет
92850;352460;нет
113041;358734;80,53
40446;358733;нет
113042;437744;96,54
40444;358732;нет
303552;569582;нет
303553;569583;нет
75266;332466;47,2
55172;336312;нет
55174;332753;нет
4056;327669;нет
45080;331294;нет
61654;347894;нет
76450;351381;нет
7656;327532;нет
5652;326967;нет
155873;436170;нет
65783;336096;50,88
105774;329203;35,41
80039;355090;нет
80041;355091;нет
80037;355089;нет
88465;412925;нет
108517;359292;нет
108518;412921;135,45
108519;424773;84,17
108520;358358;нет
108521;412920;104,64
44838;331295;нет
44839;327901;нет
105761;464626;нет
105762;449934;нет
82374;428058;40,36
141014;326585;нет
141018;326716;нет
134631;425171;нет
134632;425172;нет
134637;425175;нет
134638;425176;нет
134634;425173;нет
134635;425174;нет
134628;425177;нет
134629;425178;нет
165984;439434;нет
165989;439427;нет
143984;425693;116,66
100086;358282;нет
149328;413843;75,56
87410;345724;4371,05
25118;398874;2227,94
153345;439893;73,44
153360;462914;нет
153363;449475;нет
153364;439642;нет
66059;336439;нет
109369;353290;нет
82844;353272;нет
109368;353273;нет
84777;344237;нет
84779;563835;нет
84778;359416;нет
13235;329570;нет
122199;370515;нет
34488;328639;нет
118318;425732;110,04
6534;326882;нет
12201;326881;нет
6535;326883;нет
285549;513831;нет
229235;473701;нет
298421;569684;нет
307579;557528;нет
111137;432293;303,94
132362;437866;562,33
111139;359213;86,44
156472;474207;нет
491;326977;нет
90048;350389;нет
303575;525884;177,72
303574;529833;89,14
307580;527425;42,1
307581;530845;94,12
37773;331651;нет
